areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2020-08-30,00_59,887,7195,16.8
E92000001,England,nation,2020-08-30,05_09,29,187,5.3
E92000001,England,nation,2020-08-30,10_14,33,226,6.6
E92000001,England,nation,2020-08-30,15_19,152,953,30.6
E92000001,England,nation,2020-08-30,20_24,145,1216,35.0
E92000001,England,nation,2020-08-30,25_29,101,1090,28.9
E92000001,England,nation,2020-08-30,30_34,82,837,21.9
E92000001,England,nation,2020-08-30,35_39,83,659,17.6
E92000001,England,nation,2020-08-30,40_44,59,499,14.4
E92000001,England,nation,2020-08-30,45_49,68,490,13.5
E92000001,England,nation,2020-08-30,50_54,58,466,12.0
E92000001,England,nation,2020-08-30,55_59,53,380,10.1
E92000001,England,nation,2020-08-30,60+,91,955,7.0
E92000001,England,nation,2020-08-30,60_64,28,297,9.3
E92000001,England,nation,2020-08-30,65_69,27,163,5.9
E92000001,England,nation,2020-08-30,70_74,11,120,4.3
E92000001,England,nation,2020-08-30,75_79,5,98,4.9
E92000001,England,nation,2020-08-30,80_84,10,97,6.7
E92000001,England,nation,2020-08-30,85_89,6,86,9.7
E92000001,England,nation,2020-08-30,90+,4,94,18.0
E92000001,England,nation,2020-08-30,unassigned,9,62,
E92000001,England,nation,2020-08-29,00_04,26,190,5.9
E92000001,England,nation,2020-08-29,00_59,932,6933,16.2
E92000001,England,nation,2020-08-29,05_09,32,181,5.1
E92000001,England,nation,2020-08-29,10_14,31,212,6.2
E92000001,England,nation,2020-08-29,15_19,150,882,28.3
E92000001,England,nation,2020-08-29,20_24,175,1172,33.8
E92000001,England,nation,2020-08-29,25_29,119,1079,28.6
E92000001,England,nation,2020-08-29,30_34,103,820,21.4
E92000001,England,nation,2020-08-29,35_39,73,633,16.9
E92000001,England,nation,2020-08-29,40_44,65,485,14.0
E92000001,England,nation,2020-08-29,45_49,53,461,12.7
E92000001,England,nation,2020-08-29,50_54,61,460,11.9
E92000001,England,nation,2020-08-29,55_59,44,358,9.5
E92000001,England,nation,2020-08-29,60+,109,940,6.9
E92000001,England,nation,2020-08-29,60_64,35,293,9.2
E92000001,England,nation,2020-08-29,65_69,23,159,5.7
E92000001,England,nation,2020-08-29,70_74,12,119,4.2
E92000001,England,nation,2020-08-29,75_79,10,98,4.9
E92000001,England,nation,2020-08-29,80_84,16,96,6.6
E92000001,England,nation,2020-08-29,85_89,7,83,9.4
E92000001,England,nation,2020-08-29,90+,6,92,17.7
E92000001,England,nation,2020-08-29,unassigned,10,56,
E92000001,England,nation,2020-08-28,00_04,27,181,5.6
E92000001,England,nation,2020-08-28,00_59,1240,6654,15.5
E92000001,England,nation,2020-08-28,05_09,34,170,4.8
E92000001,England,nation,2020-08-28,10_14,39,199,5.8
E92000001,England,nation,2020-08-28,15_19,180,825,26.5
E92000001,England,nation,2020-08-28,20_24,217,1127,32.5
E92000001,England,nation,2020-08-28,25_29,181,1052,27.9
E92000001,England,nation,2020-08-28,30_34,160,790,20.7
E92000001,England,nation,2020-08-28,35_39,110,615,16.5
E92000001,England,nation,2020-08-28,40_44,87,467,13.4
E92000001,England,nation,2020-08-28,45_49,81,453,12.4
E92000001,England,nation,2020-08-28,50_54,72,436,11.3
E92000001,England,nation,2020-08-28,55_59,52,339,9.0
E92000001,England,nation,2020-08-28,60+,142,908,6.6
E92000001,England,nation,2020-08-28,60_64,33,280,8.8
E92000001,England,nation,2020-08-28,65_69,21,151,5.4
E92000001,England,nation,2020-08-28,70_74,21,122,4.3
E92000001,England,nation,2020-08-28,75_79,19,98,4.9
E92000001,England,nation,2020-08-28,80_84,17,88,6.1
E92000001,England,nation,2020-08-28,85_89,17,81,9.1
E92000001,England,nation,2020-08-28,90+,14,88,16.9
E92000001,England,nation,2020-08-28,unassigned,13,48,
E92000001,England,nation,2020-08-27,00_04,32,183,5.6
E92000001,England,nation,2020-08-27,00_59,1170,6321,14.7
E92000001,England,nation,2020-08-27,05_09,27,151,4.3
E92000001,England,nation,2020-08-27,10_14,37,190,5.5
E92000001,England,nation,2020-08-27,15_19,161,740,23.7
E92000001,England,nation,2020-08-27,20_24,189,1052,30.3
E92000001,England,nation,2020-08-27,25_29,184,1013,26.9
E92000001,England,nation,2020-08-27,30_34,116,745,19.5
E92000001,England,nation,2020-08-27,35_39,133,595,15.9
E92000001,England,nation,2020-08-27,40_44,71,441,12.7
E92000001,England,nation,2020-08-27,45_49,76,437,12.0
E92000001,England,nation,2020-08-27,50_54,85,433,11.2
E92000001,England,nation,2020-08-27,55_59,59,341,9.1
E92000001,England,nation,2020-08-27,60+,175,889,6.5
E92000001,England,nation,2020-08-27,60_64,51,279,8.7
E92000001,England,nation,2020-08-27,65_69,30,151,5.4
E92000001,England,nation,2020-08-27,70_74,21,121,4.3
E92000001,England,nation,2020-08-27,75_79,19,91,4.5
E92000001,England,nation,2020-08-27,80_84,17,86,5.9
E92000001,England,nation,2020-08-27,85_89,22,78,8.8
E92000001,England,nation,2020-08-27,90+,15,83,15.9
E92000001,England,nation,2020-08-27,unassigned,11,36,
E92000001,England,nation,2020-08-26,00_04,29,181,5.6
E92000001,England,nation,2020-08-26,00_59,1033,6261,14.6
E92000001,England,nation,2020-08-26,05_09,17,152,4.3
E92000001,England,nation,2020-08-26,10_14,27,190,5.5
E92000001,England,nation,2020-08-26,15_19,133,693,22.2
E92000001,England,nation,2020-08-26,20_24,180,1063,30.6
E92000001,England,nation,2020-08-26,25_29,181,1008,26.7
E92000001,England,nation,2020-08-26,30_34,130,744,19.5
E92000001,England,nation,2020-08-26,35_39,85,561,15.0
E92000001,England,nation,2020-08-26,40_44,78,450,12.9
E92000001,England,nation,2020-08-26,45_49,67,456,12.5
E92000001,England,nation,2020-08-26,50_54,56,420,10.8
E92000001,England,nation,2020-08-26,55_59,50,343,9.1
E92000001,England,nation,2020-08-26,60+,141,856,6.3
E92000001,England,nation,2020-08-26,60_64,44,262,8.2
E92000001,England,nation,2020-08-26,65_69,18,146,5.2
E92000001,England,nation,2020-08-26,70_74,15,118,4.2
E92000001,England,nation,2020-08-26,75_79,16,87,4.3
E92000001,England,nation,2020-08-26,80_84,8,85,5.9
E92000001,England,nation,2020-08-26,85_89,17,78,8.8
E92000001,England,nation,2020-08-26,90+,23,80,15.4
E92000001,England,nation,2020-08-26,unassigned,7,27,
E92000001,England,nation,2020-08-25,00_04,22,174,5.4
E92000001,England,nation,2020-08-25,00_59,924,6178,14.4
E92000001,England,nation,2020-08-25,05_09,14,147,4.2
E92000001,England,nation,2020-08-25,10_14,26,184,5.4
E92000001,England,nation,2020-08-25,15_19,79,628,20.2
E92000001,England,nation,2020-08-25,20_24,149,1036,29.8
E92000001,England,nation,2020-08-25,25_29,161,977,25.9
E92000001,England,nation,2020-08-25,30_34,122,746,19.5
E92000001,England,nation,2020-08-25,35_39,76,569,15.2
E92000001,England,nation,2020-08-25,40_44,71,459,13.2
E92000001,England,nation,2020-08-25,45_49,75,459,12.6
E92000001,England,nation,2020-08-25,50_54,68,438,11.3
E92000001,England,nation,2020-08-25,55_59,61,361,9.6
E92000001,England,nation,2020-08-25,60+,154,868,6.4
E92000001,England,nation,2020-08-25,60_64,56,274,8.6
E92000001,England,nation,2020-08-25,65_69,18,157,5.6
E92000001,England,nation,2020-08-25,70_74,20,113,4.0
E92000001,England,nation,2020-08-25,75_79,18,81,4.0
E92000001,England,nation,2020-08-25,80_84,13,86,5.9
E92000001,England,nation,2020-08-25,85_89,12,80,9.0
E92000001,England,nation,2020-08-25,90+,17,77,14.8
E92000001,England,nation,2020-08-25,unassigned,7,26,
E92000001,England,nation,2020-08-24,00_04,32,172,5.3
E92000001,England,nation,2020-08-24,00_59,1009,6063,14.1
E92000001,England,nation,2020-08-24,05_09,34,157,4.4
E92000001,England,nation,2020-08-24,10_14,33,176,5.1
E92000001,England,nation,2020-08-24,15_19,98,615,19.7
E92000001,England,nation,2020-08-24,20_24,161,1038,29.9
E92000001,England,nation,2020-08-24,25_29,163,941,25.0
E92000001,England,nation,2020-08-24,30_34,124,707,18.5
E92000001,England,nation,2020-08-24,35_39,99,562,15.0
E92000001,England,nation,2020-08-24,40_44,68,466,13.4
E92000001,England,nation,2020-08-24,45_49,70,445,12.2
E92000001,England,nation,2020-08-24,50_54,66,428,11.0
E92000001,England,nation,2020-08-24,55_59,61,356,9.5
E92000001,England,nation,2020-08-24,60+,143,859,6.3
E92000001,England,nation,2020-08-24,60_64,50,273,8.5
E92000001,England,nation,2020-08-24,65_69,26,161,5.8
E92000001,England,nation,2020-08-24,70_74,20,106,3.8
E92000001,England,nation,2020-08-24,75_79,11,73,3.6
E92000001,England,nation,2020-08-24,80_84,16,84,5.8
E92000001,England,nation,2020-08-24,85_89,5,84,9.5
E92000001,England,nation,2020-08-24,90+,15,78,15.0
E92000001,England,nation,2020-08-24,unassigned,5,20,
E92000001,England,nation,2020-08-23,00_04,22,175,5.4
E92000001,England,nation,2020-08-23,00_59,625,6080,14.2
E92000001,England,nation,2020-08-23,05_09,23,149,4.2
E92000001,England,nation,2020-08-23,10_14,19,171,5.0
E92000001,England,nation,2020-08-23,15_19,81,612,19.6
E92000001,England,nation,2020-08-23,20_24,101,1053,30.3
E92000001,England,nation,2020-08-23,25_29,90,941,25.0
E92000001,England,nation,2020-08-23,30_34,65,706,18.5
E92000001,England,nation,2020-08-23,35_39,57,558,14.9
E92000001,England,nation,2020-08-23,40_44,45,468,13.5
E92000001,England,nation,2020-08-23,45_49,39,453,12.4
E92000001,England,nation,2020-08-23,50_54,52,439,11.3
E92000001,England,nation,2020-08-23,55_59,31,355,9.4
E92000001,England,nation,2020-08-23,60+,76,848,6.2
E92000001,England,nation,2020-08-23,60_64,24,266,8.3
E92000001,England,nation,2020-08-23,65_69,23,156,5.6
E92000001,England,nation,2020-08-23,70_74,10,101,3.6
E92000001,England,nation,2020-08-23,75_79,5,76,3.8
E92000001,England,nation,2020-08-23,80_84,9,86,5.9
E92000001,England,nation,2020-08-23,85_89,3,90,10.2
E92000001,England,nation,2020-08-23,90+,2,73,14.0
E92000001,England,nation,2020-08-23,unassigned,3,16,
E92000001,England,nation,2020-08-22,00_04,17,163,5.0
E92000001,England,nation,2020-08-22,00_59,653,5928,13.8
E92000001,England,nation,2020-08-22,05_09,21,144,4.1
E92000001,England,nation,2020-08-22,10_14,18,169,4.9
E92000001,England,nation,2020-08-22,15_19,93,589,18.9
E92000001,England,nation,2020-08-22,20_24,130,1021,29.4
E92000001,England,nation,2020-08-22,25_29,92,916,24.3
E92000001,England,nation,2020-08-22,30_34,73,702,18.4
E92000001,England,nation,2020-08-22,35_39,55,549,14.7
E92000001,England,nation,2020-08-22,40_44,47,468,13.5
E92000001,England,nation,2020-08-22,45_49,45,442,12.1
E92000001,England,nation,2020-08-22,50_54,37,421,10.9
E92000001,England,nation,2020-08-22,55_59,25,344,9.1
E92000001,England,nation,2020-08-22,60+,77,832,6.1
E92000001,England,nation,2020-08-22,60_64,22,264,8.3
E92000001,England,nation,2020-08-22,65_69,15,144,5.2
E92000001,England,nation,2020-08-22,70_74,15,101,3.6
E92000001,England,nation,2020-08-22,75_79,10,80,4.0
E92000001,England,nation,2020-08-22,80_84,8,81,5.6
E92000001,England,nation,2020-08-22,85_89,5,90,10.2
E92000001,England,nation,2020-08-22,90+,2,72,13.8
E92000001,England,nation,2020-08-22,unassigned,2,14,
E92000001,England,nation,2020-08-21,00_04,29,166,5.1
E92000001,England,nation,2020-08-21,00_59,907,5844,13.6
E92000001,England,nation,2020-08-21,05_09,15,137,3.9
E92000001,England,nation,2020-08-21,10_14,30,167,4.9
E92000001,England,nation,2020-08-21,15_19,95,545,17.5
E92000001,England,nation,2020-08-21,20_24,142,985,28.4
E92000001,England,nation,2020-08-21,25_29,142,914,24.2
E92000001,England,nation,2020-08-21,30_34,115,693,18.1
E92000001,England,nation,2020-08-21,35_39,90,554,14.8
E92000001,England,nation,2020-08-21,40_44,61,469,13.5
E92000001,England,nation,2020-08-21,45_49,65,433,11.9
E92000001,England,nation,2020-08-21,50_54,69,427,11.0
E92000001,England,nation,2020-08-21,55_59,54,354,9.4
E92000001,England,nation,2020-08-21,60+,123,841,6.2
E92000001,England,nation,2020-08-21,60_64,32,272,8.5
E92000001,England,nation,2020-08-21,65_69,21,148,5.3
E92000001,England,nation,2020-08-21,70_74,20,98,3.5
E92000001,England,nation,2020-08-21,75_79,12,78,3.9
E92000001,England,nation,2020-08-21,80_84,15,79,5.5
E92000001,England,nation,2020-08-21,85_89,14,91,10.3
E92000001,England,nation,2020-08-21,90+,9,75,14.4
E92000001,England,nation,2020-08-21,unassigned,1,13,
E92000001,England,nation,2020-08-20,00_04,30,162,5.0
E92000001,England,nation,2020-08-20,00_59,1110,5824,13.6
E92000001,England,nation,2020-08-20,05_09,28,145,4.1
E92000001,England,nation,2020-08-20,10_14,37,163,4.7
E92000001,England,nation,2020-08-20,15_19,114,519,16.7
E92000001,England,nation,2020-08-20,20_24,200,980,28.2
E92000001,England,nation,2020-08-20,25_29,179,910,24.1
E92000001,England,nation,2020-08-20,30_34,115,687,18.0
E92000001,England,nation,2020-08-20,35_39,99,553,14.8
E92000001,England,nation,2020-08-20,40_44,80,492,14.2
E92000001,England,nation,2020-08-20,45_49,95,429,11.8
E92000001,England,nation,2020-08-20,50_54,72,425,11.0
E92000001,England,nation,2020-08-20,55_59,61,359,9.5
E92000001,England,nation,2020-08-20,60+,142,890,6.5
E92000001,England,nation,2020-08-20,60_64,34,276,8.6
E92000001,England,nation,2020-08-20,65_69,25,158,5.7
E92000001,England,nation,2020-08-20,70_74,18,104,3.7
E92000001,England,nation,2020-08-20,75_79,15,88,4.4
E92000001,England,nation,2020-08-20,80_84,16,83,5.7
E92000001,England,nation,2020-08-20,85_89,22,96,10.8
E92000001,England,nation,2020-08-20,90+,12,85,16.3
E92000001,England,nation,2020-08-20,unassigned,2,12,
E92000001,England,nation,2020-08-19,00_04,22,155,4.8
E92000001,England,nation,2020-08-19,00_59,950,5579,13.0
E92000001,England,nation,2020-08-19,05_09,12,134,3.8
E92000001,England,nation,2020-08-19,10_14,21,142,4.1
E92000001,England,nation,2020-08-19,15_19,68,486,15.6
E92000001,England,nation,2020-08-19,20_24,153,908,26.1
E92000001,England,nation,2020-08-19,25_29,150,874,23.2
E92000001,England,nation,2020-08-19,30_34,132,681,17.8
E92000001,England,nation,2020-08-19,35_39,93,530,14.2
E92000001,England,nation,2020-08-19,40_44,87,487,14.0
E92000001,England,nation,2020-08-19,45_49,70,415,11.4
E92000001,England,nation,2020-08-19,50_54,74,418,10.8
E92000001,England,nation,2020-08-19,55_59,68,349,9.3
E92000001,England,nation,2020-08-19,60+,153,919,6.7
E92000001,England,nation,2020-08-19,60_64,56,289,9.0
E92000001,England,nation,2020-08-19,65_69,29,167,6.0
E92000001,England,nation,2020-08-19,70_74,10,108,3.8
E92000001,England,nation,2020-08-19,75_79,10,88,4.4
E92000001,England,nation,2020-08-19,80_84,9,80,5.5
E92000001,England,nation,2020-08-19,85_89,19,91,10.3
E92000001,England,nation,2020-08-19,90+,20,96,18.4
E92000001,England,nation,2020-08-19,unassigned,6,10,
E92000001,England,nation,2020-08-18,00_04,20,170,5.2
E92000001,England,nation,2020-08-18,00_59,809,5596,13.0
E92000001,England,nation,2020-08-18,05_09,24,148,4.2
E92000001,England,nation,2020-08-18,10_14,18,156,4.5
E92000001,England,nation,2020-08-18,15_19,66,502,16.1
E92000001,England,nation,2020-08-18,20_24,151,909,26.2
E92000001,England,nation,2020-08-18,25_29,125,868,23.0
E92000001,England,nation,2020-08-18,30_34,83,667,17.4
E92000001,England,nation,2020-08-18,35_39,69,531,14.2
E92000001,England,nation,2020-08-18,40_44,78,479,13.8
E92000001,England,nation,2020-08-18,45_49,61,412,11.3
E92000001,England,nation,2020-08-18,50_54,58,403,10.4
E92000001,England,nation,2020-08-18,55_59,56,351,9.3
E92000001,England,nation,2020-08-18,60+,145,913,6.7
E92000001,England,nation,2020-08-18,60_64,55,271,8.5
E92000001,England,nation,2020-08-18,65_69,22,160,5.7
E92000001,England,nation,2020-08-18,70_74,13,115,4.1
E92000001,England,nation,2020-08-18,75_79,10,99,4.9
E92000001,England,nation,2020-08-18,80_84,11,88,6.1
E92000001,England,nation,2020-08-18,85_89,16,88,9.9
E92000001,England,nation,2020-08-18,90+,18,92,17.7
E92000001,England,nation,2020-08-18,unassigned,1,16,
E92000001,England,nation,2020-08-17,00_04,35,171,5.3
E92000001,England,nation,2020-08-17,00_59,1026,5813,13.6
E92000001,England,nation,2020-08-17,05_09,26,163,4.6
E92000001,England,nation,2020-08-17,10_14,28,180,5.2
E92000001,England,nation,2020-08-17,15_19,95,510,16.4
E92000001,England,nation,2020-08-17,20_24,176,884,25.5
E92000001,England,nation,2020-08-17,25_29,163,874,23.2
E92000001,England,nation,2020-08-17,30_34,123,721,18.9
E92000001,England,nation,2020-08-17,35_39,95,576,15.4
E92000001,England,nation,2020-08-17,40_44,70,492,14.2
E92000001,England,nation,2020-08-17,45_49,78,441,12.1
E92000001,England,nation,2020-08-17,50_54,77,423,10.9
E92000001,England,nation,2020-08-17,55_59,60,378,10.0
E92000001,England,nation,2020-08-17,60+,132,984,7.2
E92000001,England,nation,2020-08-17,60_64,43,286,8.9
E92000001,England,nation,2020-08-17,65_69,21,173,6.2
E92000001,England,nation,2020-08-17,70_74,15,117,4.2
E92000001,England,nation,2020-08-17,75_79,14,116,5.8
E92000001,England,nation,2020-08-17,80_84,18,103,7.1
E92000001,England,nation,2020-08-17,85_89,11,92,10.4
E92000001,England,nation,2020-08-17,90+,10,97,18.6
E92000001,England,nation,2020-08-17,unassigned,1,20,
E92000001,England,nation,2020-08-16,00_04,10,170,5.2
E92000001,England,nation,2020-08-16,00_59,473,5937,13.8
E92000001,England,nation,2020-08-16,05_09,18,179,5.1
E92000001,England,nation,2020-08-16,10_14,17,184,5.4
E92000001,England,nation,2020-08-16,15_19,58,501,16.1
E92000001,England,nation,2020-08-16,20_24,69,871,25.1
E92000001,England,nation,2020-08-16,25_29,65,879,23.3
E92000001,England,nation,2020-08-16,30_34,61,759,19.8
E92000001,England,nation,2020-08-16,35_39,48,596,15.9
E92000001,England,nation,2020-08-16,40_44,45,519,14.9
E92000001,England,nation,2020-08-16,45_49,28,463,12.7
E92000001,England,nation,2020-08-16,50_54,34,429,11.1
E92000001,England,nation,2020-08-16,55_59,20,387,10.3
E92000001,England,nation,2020-08-16,60+,60,1067,7.8
E92000001,England,nation,2020-08-16,60_64,22,307,9.6
E92000001,England,nation,2020-08-16,65_69,11,189,6.8
E92000001,England,nation,2020-08-16,70_74,10,118,4.2
E92000001,England,nation,2020-08-16,75_79,9,121,6.0
E92000001,England,nation,2020-08-16,80_84,4,108,7.5
E92000001,England,nation,2020-08-16,85_89,3,109,12.3
E92000001,England,nation,2020-08-16,90+,1,115,22.1
E92000001,England,nation,2020-08-16,unassigned,1,29,
E92000001,England,nation,2020-08-15,00_04,20,177,5.5
E92000001,England,nation,2020-08-15,00_59,569,5961,13.9
E92000001,England,nation,2020-08-15,05_09,14,179,5.1
E92000001,England,nation,2020-08-15,10_14,16,189,5.5
E92000001,England,nation,2020-08-15,15_19,49,478,15.3
E92000001,England,nation,2020-08-15,20_24,94,880,25.3
E92000001,England,nation,2020-08-15,25_29,90,868,23.0
E92000001,England,nation,2020-08-15,30_34,64,755,19.7
E92000001,England,nation,2020-08-15,35_39,60,607,16.2
E92000001,England,nation,2020-08-15,40_44,48,520,15.0
E92000001,England,nation,2020-08-15,45_49,36,478,13.1
E92000001,England,nation,2020-08-15,50_54,43,427,11.0
E92000001,England,nation,2020-08-15,55_59,35,403,10.7
E92000001,England,nation,2020-08-15,60+,86,1079,7.9
E92000001,England,nation,2020-08-15,60_64,30,297,9.3
E92000001,England,nation,2020-08-15,65_69,19,196,7.0
E92000001,England,nation,2020-08-15,70_74,12,119,4.2
E92000001,England,nation,2020-08-15,75_79,8,119,5.9
E92000001,England,nation,2020-08-15,80_84,6,112,7.7
E92000001,England,nation,2020-08-15,85_89,6,112,12.7
E92000001,England,nation,2020-08-15,90+,5,124,23.8
E92000001,England,nation,2020-08-15,unassigned,1,28,
E92000001,England,nation,2020-08-14,00_04,25,181,5.6
E92000001,England,nation,2020-08-14,00_59,887,5946,13.9
E92000001,England,nation,2020-08-14,05_09,23,185,5.2
E92000001,England,nation,2020-08-14,10_14,26,201,5.9
E92000001,England,nation,2020-08-14,15_19,69,475,15.2
E92000001,England,nation,2020-08-14,20_24,137,847,24.4
E92000001,England,nation,2020-08-14,25_29,138,850,22.5
E92000001,England,nation,2020-08-14,30_34,109,762,19.9
E92000001,England,nation,2020-08-14,35_39,89,610,16.3
E92000001,England,nation,2020-08-14,40_44,84,527,15.2
E92000001,England,nation,2020-08-14,45_49,61,491,13.5
E92000001,England,nation,2020-08-14,50_54,67,421,10.9
E92000001,England,nation,2020-08-14,55_59,59,396,10.5
E92000001,England,nation,2020-08-14,60+,172,1086,7.9
E92000001,England,nation,2020-08-14,60_64,36,288,9.0
E92000001,England,nation,2020-08-14,65_69,31,194,7.0
E92000001,England,nation,2020-08-14,70_74,26,126,4.5
E92000001,England,nation,2020-08-14,75_79,22,124,6.2
E92000001,England,nation,2020-08-14,80_84,19,118,8.1
E92000001,England,nation,2020-08-14,85_89,19,110,12.4
E92000001,England,nation,2020-08-14,90+,19,126,24.2
E92000001,England,nation,2020-08-14,unassigned,0,28,
E92000001,England,nation,2020-08-13,00_04,23,185,5.7
E92000001,England,nation,2020-08-13,00_59,865,5781,13.5
E92000001,England,nation,2020-08-13,05_09,17,190,5.4
E92000001,England,nation,2020-08-13,10_14,16,191,5.6
E92000001,England,nation,2020-08-13,15_19,81,472,15.1
E92000001,England,nation,2020-08-13,20_24,128,802,23.1
E92000001,England,nation,2020-08-13,25_29,143,805,21.3
E92000001,England,nation,2020-08-13,30_34,109,743,19.4
E92000001,England,nation,2020-08-13,35_39,76,603,16.1
E92000001,England,nation,2020-08-13,40_44,75,509,14.6
E92000001,England,nation,2020-08-13,45_49,81,474,13.0
E92000001,England,nation,2020-08-13,50_54,65,422,10.9
E92000001,England,nation,2020-08-13,55_59,51,385,10.2
E92000001,England,nation,2020-08-13,60+,171,1076,7.9
E92000001,England,nation,2020-08-13,60_64,47,290,9.1
E92000001,England,nation,2020-08-13,65_69,34,194,7.0
E92000001,England,nation,2020-08-13,70_74,22,117,4.2
E92000001,England,nation,2020-08-13,75_79,15,120,6.0
E92000001,England,nation,2020-08-13,80_84,13,119,8.2
E92000001,England,nation,2020-08-13,85_89,17,112,12.7
E92000001,England,nation,2020-08-13,90+,23,124,23.8
E92000001,England,nation,2020-08-13,unassigned,0,36,
E92000001,England,nation,2020-08-12,00_04,37,186,5.7
E92000001,England,nation,2020-08-12,00_59,967,5734,13.4
E92000001,England,nation,2020-08-12,05_09,26,198,5.6
E92000001,England,nation,2020-08-12,10_14,35,199,5.8
E92000001,England,nation,2020-08-12,15_19,84,454,14.6
E92000001,England,nation,2020-08-12,20_24,154,774,22.3
E92000001,England,nation,2020-08-12,25_29,144,771,20.4
E92000001,England,nation,2020-08-12,30_34,118,734,19.2
E92000001,England,nation,2020-08-12,35_39,94,626,16.7
E92000001,England,nation,2020-08-12,40_44,79,510,14.7
E92000001,England,nation,2020-08-12,45_49,67,466,12.8
E92000001,England,nation,2020-08-12,50_54,59,436,11.3
E92000001,England,nation,2020-08-12,55_59,70,380,10.1
E92000001,England,nation,2020-08-12,60+,147,1092,8.0
E92000001,England,nation,2020-08-12,60_64,38,288,9.0
E92000001,England,nation,2020-08-12,65_69,22,189,6.8
E92000001,England,nation,2020-08-12,70_74,17,116,4.1
E92000001,England,nation,2020-08-12,75_79,21,123,6.1
E92000001,England,nation,2020-08-12,80_84,17,129,8.9
E92000001,England,nation,2020-08-12,85_89,16,115,13.0
E92000001,England,nation,2020-08-12,90+,16,132,25.3
E92000001,England,nation,2020-08-12,unassigned,12,36,
E92000001,England,nation,2020-08-11,00_04,21,175,5.4
E92000001,England,nation,2020-08-11,00_59,1026,5558,13.0
E92000001,England,nation,2020-08-11,05_09,39,185,5.2
E92000001,England,nation,2020-08-11,10_14,42,191,5.6
E92000001,England,nation,2020-08-11,15_19,74,423,13.6
E92000001,England,nation,2020-08-11,20_24,126,727,20.9
E92000001,England,nation,2020-08-11,25_29,131,734,19.5
E92000001,England,nation,2020-08-11,30_34,137,709,18.5
E92000001,England,nation,2020-08-11,35_39,114,615,16.5
E92000001,England,nation,2020-08-11,40_44,91,528,15.2
E92000001,England,nation,2020-08-11,45_49,90,464,12.8
E92000001,England,nation,2020-08-11,50_54,78,439,11.3
E92000001,England,nation,2020-08-11,55_59,83,368,9.8
E92000001,England,nation,2020-08-11,60+,216,1127,8.2
E92000001,England,nation,2020-08-11,60_64,70,300,9.4
E92000001,England,nation,2020-08-11,65_69,35,195,7.0
E92000001,England,nation,2020-08-11,70_74,15,116,4.1
E92000001,England,nation,2020-08-11,75_79,27,115,5.7
E92000001,England,nation,2020-08-11,80_84,26,135,9.3
E92000001,England,nation,2020-08-11,85_89,20,123,13.9
E92000001,England,nation,2020-08-11,90+,23,143,27.4
E92000001,England,nation,2020-08-11,unassigned,5,25,
E92000001,England,nation,2020-08-10,00_04,34,184,5.7
E92000001,England,nation,2020-08-10,00_59,1150,5301,12.4
E92000001,England,nation,2020-08-10,05_09,42,162,4.6
E92000001,England,nation,2020-08-10,10_14,32,173,5.0
E92000001,England,nation,2020-08-10,15_19,86,408,13.1
E92000001,England,nation,2020-08-10,20_24,163,698,20.1
E92000001,England,nation,2020-08-10,25_29,168,704,18.7
E92000001,England,nation,2020-08-10,30_34,161,676,17.7
E92000001,England,nation,2020-08-10,35_39,115,565,15.1
E92000001,England,nation,2020-08-10,40_44,97,520,15.0
E92000001,England,nation,2020-08-10,45_49,100,445,12.2
E92000001,England,nation,2020-08-10,50_54,83,436,11.3
E92000001,England,nation,2020-08-10,55_59,69,330,8.8
E92000001,England,nation,2020-08-10,60+,215,1106,8.1
E92000001,England,nation,2020-08-10,60_64,64,275,8.6
E92000001,England,nation,2020-08-10,65_69,37,178,6.4
E92000001,England,nation,2020-08-10,70_74,16,125,4.4
E92000001,England,nation,2020-08-10,75_79,19,107,5.3
E92000001,England,nation,2020-08-10,80_84,23,131,9.0
E92000001,England,nation,2020-08-10,85_89,28,136,15.4
E92000001,England,nation,2020-08-10,90+,28,154,29.6
E92000001,England,nation,2020-08-10,unassigned,10,20,
E92000001,England,nation,2020-08-09,00_04,17,181,5.6
E92000001,England,nation,2020-08-09,00_59,497,4928,11.5
E92000001,England,nation,2020-08-09,05_09,18,140,4.0
E92000001,England,nation,2020-08-09,10_14,22,165,4.8
E92000001,England,nation,2020-08-09,15_19,35,373,12.0
E92000001,England,nation,2020-08-09,20_24,78,634,18.3
E92000001,England,nation,2020-08-09,25_29,54,636,16.9
E92000001,England,nation,2020-08-09,30_34,57,614,16.1
E92000001,England,nation,2020-08-09,35_39,59,530,14.2
E92000001,England,nation,2020-08-09,40_44,46,500,14.4
E92000001,England,nation,2020-08-09,45_49,43,413,11.4
E92000001,England,nation,2020-08-09,50_54,32,423,10.9
E92000001,England,nation,2020-08-09,55_59,36,319,8.5
E92000001,England,nation,2020-08-09,60+,72,1076,7.9
E92000001,England,nation,2020-08-09,60_64,12,261,8.2
E92000001,England,nation,2020-08-09,65_69,18,164,5.9
E92000001,England,nation,2020-08-09,70_74,11,136,4.8
E92000001,England,nation,2020-08-09,75_79,7,103,5.1
E92000001,England,nation,2020-08-09,80_84,8,134,9.2
E92000001,England,nation,2020-08-09,85_89,6,128,14.5
E92000001,England,nation,2020-08-09,90+,10,150,28.8
